created_at,default_branch,fork,full_name,pushed_at,size,stargazers_count
2014-09-26T12:43:10Z,master,False,greenmail-mail-test/greenmail,2018-12-03T14:39:06Z,3093,290
2013-04-19T10:46:35Z,master,False,Diabol/delivery-pipeline-plugin,2018-12-03T11:46:40Z,2204,100
2015-10-26T20:17:17Z,develop,False,salesforce/Argus,2018-12-13T08:43:51Z,8649,376
2011-11-09T08:00:09Z,master,False,apache/opennlp,2018-12-17T12:40:55Z,14506,702
2011-05-05T11:52:05Z,master,False,perwendel/spark,2018-12-06T15:18:24Z,2390,7940
2018-04-09T03:29:36Z,master,False,alipay/sofa-bolt,2018-12-19T10:55:22Z,737,846
2015-04-15T17:08:15Z,1.7,False,neo4j/neo4j-java-driver,2018-12-19T16:34:44Z,6658,146
2013-07-06T11:39:57Z,master,False,jan-molak/jenkins-build-monitor-plugin,2018-12-07T21:48:56Z,18696,612
2010-01-22T15:12:52Z,master,False,awaitility/awaitility,2018-12-08T18:17:03Z,1039,1407
2012-06-20T12:41:19Z,develop,False,Sable/soot,2018-12-19T13:41:02Z,210283,1047
2009-05-21T01:38:37Z,master,False,apache/commons-io,2018-12-08T22:58:00Z,5443,525
2009-08-20T18:48:24Z,master,False,qos-ch/logback,2018-12-09T01:48:53Z,26303,1453
2009-08-20T16:25:49Z,master,False,qos-ch/slf4j,2018-12-09T17:31:47Z,10210,1134
2011-04-01T02:12:20Z,master,False,eclipse/jgit,2018-12-10T14:10:58Z,43221,664
2016-12-11T13:53:59Z,master,False,lukas-krecan/ShedLock,2018-12-10T18:29:26Z,735,403
2016-12-21T16:12:54Z,master,False,Spirals-Team/repairnator,2018-12-17T14:37:50Z,57158,233
2012-05-28T12:42:42Z,master,False,mapstruct/mapstruct,2018-12-17T23:08:07Z,7648,1426
2011-08-10T06:16:44Z,master,False,spring-projects/spring-data-cassandra,2018-12-11T10:44:41Z,8776,224
2012-04-05T18:57:03Z,master,False,wala/WALA,2018-12-11T15:39:11Z,51043,218
2015-09-09T19:53:09Z,master,False,EvoSuite/evosuite,2018-12-11T19:49:00Z,232264,198
2010-10-21T08:35:43Z,master,False,rest-assured/rest-assured,2018-12-12T08:51:14Z,8780,3554
2018-01-18T10:09:47Z,master,False,alibaba/DataX,2018-12-12T09:31:29Z,11769,1673
2015-12-14T12:12:39Z,master,False,gchq/Gaffer,2018-12-19T21:32:51Z,118915,1450
2017-03-14T07:00:06Z,master,False,apache/rocketmq-externals,2018-12-12T07:13:48Z,12148,1175
2017-07-17T20:17:04Z,master,False,dremio/dremio-oss,2018-12-12T23:07:25Z,17390,388
2013-02-17T11:51:14Z,version5,False,owlcs/owlapi,2018-12-12T22:22:42Z,161474,376
2013-03-17T10:00:22Z,master,False,finmath/finmath-lib,2018-12-12T18:57:57Z,31587,151
2017-10-02T17:26:55Z,master,False,syndesisio/syndesis,2018-12-19T17:18:02Z,77386,108
2014-07-01T16:33:34Z,master,False,wildfly/wildfly-core,2018-12-19T10:03:14Z,74120,103
2013-11-05T08:00:14Z,master,False,apache/usergrid,2018-12-14T19:01:30Z,383362,923
2013-01-03T10:10:31Z,master,False,camunda/camunda-bpm-platform,2018-12-14T12:11:19Z,83747,777
2009-09-15T06:04:28Z,master,False,twilio/twilio-java,2018-12-14T22:10:29Z,28915,310
2013-04-03T16:27:17Z,master,False,biojava/biojava,2018-12-14T19:28:19Z,46883,272
2011-05-20T10:25:18Z,master,False,zkoss/zk,2018-12-19T09:59:34Z,765102,267
2015-06-10T17:33:05Z,master,False,tinyMediaManager/tinyMediaManager,2018-12-14T16:55:46Z,306466,233
2014-04-10T07:00:07Z,master,False,apache/archiva,2018-12-14T02:16:02Z,55929,219
2014-02-20T14:20:29Z,public,False,michael-simons/biking2,2018-12-14T18:18:50Z,2119,141
2013-02-11T18:22:00Z,master,False,OpenSmpp/opensmpp,2018-12-14T15:11:11Z,2751,113
2016-06-10T22:07:59Z,master,False,yahoo/fili,2018-12-14T01:22:12Z,10064,101
2016-10-20T07:02:02Z,master,False,zanata/zanata-platform,2018-12-15T02:19:27Z,74776,180
2012-08-10T21:52:42Z,master,False,NanoHttpd/nanohttpd,2018-12-16T19:22:54Z,1342,4284
2013-02-26T06:09:52Z,master,False,jamesdbloom/mockserver,2018-12-16T21:19:55Z,37794,1810
2015-11-10T08:00:06Z,master,False,apache/systemml,2018-12-16T16:07:28Z,210570,733
2012-02-10T12:46:48Z,master,False,oshi/oshi,2018-12-16T16:53:24Z,76771,724
2017-08-18T22:07:36Z,5.0.1-post,False,confluentinc/kafka-streams-examples,2018-12-16T00:57:10Z,1584,586
2015-05-20T18:54:34Z,master,False,confluentinc/kafka-connect-hdfs,2018-12-16T00:56:20Z,1133,262
2011-10-12T14:07:27Z,master,False,zxing/zxing,2018-12-17T17:28:58Z,239617,21006
2011-01-19T19:52:29Z,master,False,dropwizard/dropwizard,2018-12-17T19:04:02Z,73872,6944
2013-01-07T11:49:18Z,master,False,oracle/opengrok,2018-12-17T13:18:19Z,24878,2292
2013-06-02T15:11:33Z,master,False,OpenHFT/Chronicle-Queue,2018-12-17T23:15:52Z,48451,1602
2011-08-12T18:20:14Z,trunk,False,apache/flume,2018-12-17T19:34:27Z,44102,1499
2012-05-28T12:42:42Z,master,False,mapstruct/mapstruct,2018-12-17T23:08:07Z,7648,1427
2016-03-25T14:32:54Z,master,False,fabric8io/spring-cloud-kubernetes,2018-12-17T17:04:46Z,370,563
2015-07-31T23:42:41Z,master,False,sonatype/nexus-public,2018-12-17T00:11:10Z,45430,419
2010-08-12T03:32:41Z,master,False,apache/karaf,2018-12-18T16:34:31Z,60560,384
2011-02-16T15:02:14Z,master,False,BaseXdb/basex,2018-12-17T17:28:56Z,108550,378
2012-01-23T20:21:49Z,master,False,mjiderhamn/classloader-leak-prevention,2018-12-17T18:48:38Z,803,255
2010-02-03T15:32:30Z,master,False,citrusframework/citrus,2018-12-17T11:19:07Z,68192,245
2016-09-12T10:28:41Z,master,False,gentics/mesh,2018-12-18T15:44:01Z,183451,229
2017-10-13T15:27:53Z,master,False,HotelsDotCom/styx,2018-12-19T16:11:27Z,3773,169
2015-11-09T19:19:06Z,master,False,eclipse/hawkbit,2018-12-19T14:29:04Z,19410,158
2016-01-14T19:47:32Z,master,False,eclipse/rdf4j,2018-12-19T16:59:35Z,12408,136
2014-05-12T03:11:55Z,master,False,GoogleCloudPlatform/bigdata-interop,2018-12-17T22:35:33Z,4485,126
2010-12-10T13:35:42Z,master,False,radargun/radargun,2018-12-17T13:29:51Z,6830,104
2012-06-06T18:26:16Z,master,False,openzipkin/zipkin,2018-12-18T08:13:41Z,43947,10093
2012-11-12T08:46:15Z,3.5,False,neo4j/neo4j,2018-12-18T11:08:46Z,429190,5837
2016-12-26T13:26:29Z,master,False,JanusGraph/janusgraph,2018-12-18T21:13:17Z,51039,1964
2009-05-21T01:33:45Z,master,False,apache/activemq,2018-12-18T12:57:10Z,53937,1313
2016-01-01T14:58:28Z,master,False,jtablesaw/tablesaw,2018-12-18T15:40:12Z,34497,1254
2016-11-30T08:06:30Z,develop,False,vipshop/Saturn,2018-12-18T09:27:39Z,30566,1139
2012-09-05T07:00:26Z,master,False,apache/drill,2018-12-19T17:07:22Z,71430,1077
2014-01-15T08:00:08Z,master,False,apache/struts,2018-12-19T20:47:55Z,75082,893
2015-11-24T16:22:48Z,master,False,eclipse/eclipse-collections,2018-12-19T18:13:12Z,10191,877
2017-05-18T09:29:30Z,master,False,apache/servicecomb-java-chassis,2018-12-19T14:18:22Z,13894,729
2014-06-24T21:00:46Z,master,False,jamesagnew/hapi-fhir,2018-12-19T19:06:49Z,591364,691
2015-03-25T22:48:38Z,master,False,GoogleCloudPlatform/java-docs-samples,2018-12-19T18:45:17Z,29491,664
2013-06-12T07:00:19Z,master,False,apache/logging-log4j2,2018-12-19T14:01:46Z,37323,621
2012-07-12T13:51:37Z,master,False,takari/polyglot-maven,2018-12-18T04:35:48Z,1776,615
2014-09-11T18:32:40Z,master,False,payara/Payara,2018-12-19T17:24:09Z,99201,611
2013-06-22T14:36:32Z,master,False,ff4j/ff4j,2018-12-18T00:39:28Z,9409,493
2017-05-08T21:52:58Z,master,False,kubernetes-client/java,2018-12-18T09:32:20Z,5091,405
2017-06-23T18:56:01Z,master,False,aws/aws-sdk-java-v2,2018-12-19T18:35:25Z,19645,346
2017-09-28T02:42:23Z,master,False,nuls-io/nuls,2018-12-18T10:36:53Z,68931,306
2016-02-18T21:32:47Z,master,False,thorntail/thorntail,2018-12-19T18:20:24Z,21441,294
2014-06-26T19:45:58Z,master,False,locationtech/geogig,2018-12-18T06:09:37Z,22771,272
2014-03-09T22:31:26Z,master,False,Erudika/para,2018-12-18T13:43:11Z,3614,232
2013-05-07T10:38:10Z,master,False,RIPE-NCC/whois,2018-12-18T11:02:39Z,17138,208
2013-04-08T07:20:23Z,master,False,apache/tez,2018-12-18T15:26:59Z,26634,203
2015-06-16T04:05:20Z,master,False,camunda/camunda-bpm-spring-boot-starter,2018-12-19T13:59:45Z,4772,178
2010-05-26T23:38:08Z,master,False,apache/mina-sshd,2018-12-18T07:27:55Z,12809,170
2017-07-22T07:00:08Z,master,False,apache/atlas,2018-12-18T23:16:28Z,47947,154
2018-04-17T19:28:06Z,master,False,eclipse-ee4j/jersey,2018-12-19T18:00:17Z,6003,152
2015-07-05T20:44:44Z,master,False,kpavlov/jreactive-8583,2018-12-18T16:49:17Z,197,137
2015-03-13T07:00:05Z,master,False,apache/openmeetings,2018-12-18T16:45:01Z,54417,132
2010-12-24T17:36:48Z,master,False,Talend/tesb-rt-se,2018-12-18T10:24:58Z,53968,130
2016-11-22T03:44:55Z,master,False,spotify/styx,2018-12-18T08:19:59Z,6370,123
2014-04-04T14:54:35Z,master,False,GoogleCloudPlatform/cloud-bigtable-client,2018-12-19T09:44:14Z,11178,103
2010-11-22T21:21:23Z,master,False,jenkinsci/jenkins,2018-12-19T22:45:22Z,110351,11776
2013-04-29T18:26:36Z,master,False,eugenp/tutorials,2018-12-19T23:55:30Z,113712,10230
2011-06-17T14:54:55Z,master,False,eclipse-vertx/vert.x,2018-12-19T09:06:37Z,102039,8869
2012-10-23T19:08:07Z,master,False,apache/incubator-druid,2018-12-20T00:58:27Z,153512,7367
2016-11-30T08:00:08Z,master,False,apache/rocketmq,2018-12-19T12:31:03Z,4252,6176
2013-11-05T08:00:14Z,master,False,apache/storm,2018-12-19T20:23:21Z,176869,5468
2014-06-07T07:00:10Z,master,False,apache/flink,2018-12-19T19:21:22Z,172036,5336
2010-05-17T21:27:02Z,master,False,Graylog2/graylog2-server,2018-12-19T17:50:35Z,85059,4613
2014-04-16T15:30:36Z,master,False,google/closure-compiler,2018-12-19T18:54:23Z,147138,4595
2015-03-25T07:00:06Z,master,False,apache/zeppelin,2018-12-19T23:54:36Z,70921,3895
2012-12-21T17:43:46Z,master,False,Alluxio/alluxio,2018-12-20T00:35:20Z,99156,3797
2012-12-09T20:33:47Z,develop,False,orientechnologies/orientdb,2018-12-19T17:18:48Z,229152,3702
2012-03-21T12:25:18Z,master,False,hazelcast/hazelcast,2018-12-19T16:03:48Z,136923,2898
2016-06-28T07:00:03Z,master,False,apache/pulsar,2018-12-19T23:03:00Z,69632,2793
2017-12-01T20:49:15Z,master,False,spring-cloud-incubator/spring-cloud-alibaba,2018-12-19T15:46:24Z,1193,2666
2018-06-15T06:49:27Z,master,False,alibaba/nacos,2018-12-19T09:40:52Z,12616,2662
2014-05-23T07:00:07Z,master,False,apache/hbase,2018-12-19T10:46:39Z,305561,2436
2009-05-21T00:25:36Z,master,False,apache/camel,2018-12-19T22:26:22Z,232085,2285
2011-07-14T01:11:57Z,jetty-9.4.x,False,eclipse/jetty.project,2018-12-19T22:39:31Z,119545,2280
2009-05-21T02:31:01Z,master,False,apache/hive,2018-12-19T14:09:30Z,455255,2263
2015-02-19T08:00:05Z,master,False,apache/ignite,2018-12-19T20:24:36Z,321694,2161
2014-05-19T23:27:48Z,master,False,apache/incubator-pinot,2018-12-20T00:52:03Z,159348,2062
2014-05-26T02:29:06Z,master,False,spotify/helios,2018-12-19T17:02:13Z,7616,1961
2011-02-18T08:37:05Z,master,False,kiegroup/drools,2018-12-19T08:19:12Z,160401,1882
2015-05-24T23:55:43Z,master,False,floragunncom/search-guard,2018-12-20T00:33:50Z,4228,1858
2016-10-13T07:21:43Z,master,False,flowable/flowable-engine,2018-12-19T18:49:37Z,133761,1260
2014-12-12T08:00:05Z,master,False,apache/nifi,2018-12-19T23:58:01Z,129421,1213
2009-05-21T02:48:37Z,master,False,apache/avro,2018-12-20T00:14:27Z,13115,1087
2012-11-19T18:44:41Z,3.x,False,datastax/java-driver,2018-12-19T23:14:21Z,29954,1011
2011-02-15T19:38:23Z,master,False,kiegroup/optaplanner,2018-12-19T15:01:55Z,177536,1006
2011-09-23T07:00:08Z,trunk,False,apache/ambari,2018-12-19T18:53:27Z,338975,982
2018-08-27T11:03:52Z,master,False,oracle/helidon,2018-12-19T22:03:44Z,3812,967
2016-12-13T21:36:25Z,master,False,spring-cloud/spring-cloud-kubernetes,2018-12-20T01:16:02Z,1006,941
2015-03-06T20:51:47Z,master,False,spring-cloud/spring-cloud-sleuth,2018-12-20T01:20:13Z,80104,895
2010-11-04T12:33:19Z,master,False,infinispan/infinispan,2018-12-20T01:20:24Z,115655,694
2011-11-10T23:22:12Z,master,False,geotools/geotools,2018-12-19T15:39:38Z,197017,654
2015-07-09T15:43:13Z,master,False,fabric8io/kubernetes-client,2018-12-19T15:29:43Z,75784,618
2014-06-04T07:00:08Z,master,False,apache/phoenix,2018-12-19T19:20:44Z,49085,563
2011-04-06T07:00:07Z,master,False,apache/bookkeeper,2018-12-19T16:33:48Z,39427,537
2011-02-01T20:55:18Z,master,False,structr/structr,2018-12-19T22:20:35Z,261332,536
2014-12-29T11:14:17Z,master,False,sakaiproject/sakai,2018-12-19T21:13:54Z,373941,456
2012-09-04T15:53:13Z,master,False,SonarSource/sonar-java,2018-12-19T16:45:02Z,39787,431
2011-10-06T07:00:09Z,master,False,apache/accumulo,2018-12-20T00:33:49Z,66760,421
2013-09-19T22:02:36Z,master,False,CorfuDB/CorfuDB,2018-12-19T23:47:46Z,503932,403
2013-04-11T18:22:33Z,develop,False,OpenNMS/opennms,2018-12-19T22:54:53Z,516952,389
2016-06-01T18:27:06Z,master,False,uber/uReplicator,2018-12-19T21:04:48Z,1408,388
2013-05-13T20:47:29Z,master,False,jclouds/jclouds,2018-12-19T18:25:38Z,90303,377
2015-05-22T07:00:05Z,master,False,apache/activemq-artemis,2018-12-19T21:33:23Z,56547,374
2016-03-20T03:38:04Z,develop,False,zeebe-io/zeebe,2018-12-19T21:35:15Z,27464,374
2015-12-15T14:01:14Z,master,False,hazelcast/hazelcast-jet,2018-12-19T20:53:12Z,9531,315
2010-10-15T15:55:09Z,master,False,hibernate/hibernate-search,2018-12-19T16:54:58Z,60527,298
2016-05-03T07:45:39Z,develop,False,itext/itext7,2018-12-19T17:41:51Z,425243,259
2013-01-22T08:00:16Z,master,False,apache/tomee,2018-12-20T00:00:33Z,65311,251
2015-07-11T07:00:06Z,master,False,apache/james-project,2018-12-19T12:58:53Z,38077,250
2015-04-12T19:10:56Z,master,False,PhoenicisOrg/phoenicis,2018-12-19T18:35:08Z,16217,213
2010-08-12T03:32:41Z,master,False,apache/maven-surefire,2018-12-19T06:39:39Z,13447,198
2016-09-15T07:00:08Z,master,False,apache/incubator-hivemall,2018-12-19T09:27:11Z,13433,188
2017-02-03T17:43:40Z,master,False,Erudika/scoold,2018-12-19T22:59:46Z,3168,178
2010-06-10T14:43:35Z,master,False,jenkinsci/gerrit-trigger-plugin,2018-12-19T23:41:39Z,4555,163
2011-02-14T14:02:11Z,master,False,kiegroup/droolsjbpm-integration,2018-12-19T07:39:10Z,55709,156
2014-11-21T23:45:44Z,master,False,mozafari/verdictdb,2018-12-19T16:15:59Z,123695,136
2013-12-30T13:46:45Z,master,False,Evolveum/midpoint,2018-12-19T15:52:59Z,153562,133
2015-03-10T19:06:29Z,master,False,apache/asterixdb,2018-12-19T21:11:15Z,157903,126
2012-12-14T02:06:21Z,master,False,zolyfarkas/spf4j,2018-12-19T22:53:36Z,824185,122
2015-03-27T08:31:42Z,master,False,hopshadoop/hops,2018-12-19T12:58:45Z,135488,111
2013-03-30T08:58:49Z,master,False,dCache/dcache,2018-12-19T13:57:39Z,372255,103
