name,url,rev
keycloak,https://github.com/keycloak/keycloak,8842d8805865e3a4f7051376ee7500213ef37e00
vaadin,https://github.com/vaadin/vaadin,e746963efb1135e256da78cdd8cc24c88fdfd194
javaparser,https://github.com/javaparser/javaparser,8bbe507b2fc32110d17bdae06c986613a3f8d0f1
qart4j,https://github.com/dieforfree/qart4j,18e90b6dba518699c241ee5a9468e64947909dd8
seyren,https://github.com/scobal/seyren,85d966f771ac87f23d873c1e8bbb408c82bf22bd
secor,https://github.com/pinterest/secor,6e828a8914cb330c142a313848562b57b6f11c7c
speedment,https://github.com/speedment/speedment,4a6bfda06dccb5ca1b0ca9ba34f5d11f24d9caab
pac4j,https://github.com/pac4j/pac4j,4242cd19e53be27a0e61aaf6026d182018e33b30
couchdb-lucene,https://github.com/rnewson/couchdb-lucene,d26bdf04d88e58745f21fd2cbdf44ac5293417ee
hector,https://github.com/hector-client/hector,a302e68ca8d91b45d332e8c9afd7d98030b54de1
ysoserial,https://github.com/frohoff/ysoserial,ad26e2bd46776751961cb7e3f6677e428c250bea
symphony,https://github.com/b3log/symphony,3f40635bb45606135c59cb085840bd205a7f9cd8
XChange,https://github.com/timmolter/XChange,8fdfd8b19c56da6af16d3542ecf809239b107787
hbc,https://github.com/twitter/hbc,ce61517be1e726fb4f5809786af86e14a559a4d7
atomix,https://github.com/atomix/atomix,7538bb46ed9c81556cdcdb16d47c6b0d29bd08b3
spring-cloud-netflix,https://github.com/spring-cloud/spring-cloud-netflix,ac3401bc4fac2638e3adae8609916260e4e375f5
SikuliX-2014,https://github.com/RaiMan/SikuliX-2014,ab593137c2f245fe7d4160171d70591576f44e7e
google-java-format,https://github.com/google/google-java-format,ca17cb5bcfb720c5bf04fd758bf1285df7186ee8
tomighty,https://github.com/tomighty/tomighty,cf05ca3a8b8b21e57668be4d4d3503851ba28d55
dynjs,https://github.com/dynjs/dynjs,4bc6715eff8768f8cd92c6a167d621bbfc1e1a91
jline2,https://github.com/jline/jline2,01969b55a356057eadd7a624fbb1e38222b05ffa
docker-java,https://github.com/docker-java/docker-java,15aa30eaa6ed5c40dbbe1ef4dc3e4a4caeb867ec
optaplanner,https://github.com/droolsjbpm/optaplanner,6032b3d2f62b7ec316bbefa53b023c72dad3d400
JSqlParser,https://github.com/JSQLParser/JSqlParser,66e44c956be74810018d3567b076c6d09a8dfd9c
QRGen,https://github.com/kenglxn/QRGen,c778c199823662000897da99d58218b7ce187343
HotswapAgent,https://github.com/HotswapProjects/HotswapAgent,6d7f75db3995fdcb68aa95fe3818794b341a590a
jbot,https://github.com/ramswaroop/jbot,68ff5c885aa00fce8e783c20f0e707aa55f6a9b9
jade4j,https://github.com/neuland/jade4j,20f39c575255aa1a02b7397cabbbab1ebd7c5700
J2V8,https://github.com/eclipsesource/J2V8,c97922e95c3ba7d6e544f81bcf6bf14b788e03a0
apis,https://github.com/OAuth-Apis/apis,dd6e177c164ec50024a3ec9345255fecfe227f65
t-digest,https://github.com/tdunning/t-digest,a4f30ff184e3704f50e6c344218dd7f7c7f71093
jbake,https://github.com/jbake-org/jbake,b892e503664c1e0d644d09c4e9cb1d5d776b0a58
light-admin,https://github.com/la-team/light-admin,624e80abdc84176302b75c01a70ad66b8663c038
REST-With-Spring,https://github.com/eugenp/REST-With-Spring,27bc540f111c9ab257c36670536b348a142463ce
FakeSMTP,https://github.com/Nilhcem/FakeSMTP,1fea9ab114f836188974763c69254003c514437c
docker-client,https://github.com/spotify/docker-client,6c65b24fb4cca14e3572375331a8f00dd54c9f16
protostuff,https://github.com/protostuff/protostuff,341e7bcaffb4981afab1336e5bb517dcb9f5ea79
moquette,https://github.com/andsel/moquette,b6239b3c5c1ebe5c4c9d9df7e41ddef5458177ce
